"A1","A2","A3","Taxa","Position","set"
-0.229216348211263,0.130959128419857,0.147944744953191,"laccophilushyalinusad","upstream","complete dataset"
-0.229216348211263,0.130959128419857,0.147944744953191,"laccophilusspad","upstream","complete dataset"
-0.229216348211263,0.130959128419857,0.147944744953191,"laccophilussplv","upstream","complete dataset"
0.0285187901870114,0.0139218043730153,0.229063845375037,"lepidostomabasale","upstream","complete dataset"
0.0200050790376323,0.00204330877160368,0.249005677373692,"lepidostomahirtum","upstream","complete dataset"
0.0382660611741984,-0.00577496669500205,0.265569002607431,"leptoceridaegensp","upstream","complete dataset"
0.0517825645696987,0.0299784798905799,0.274529634461994,"leptocerusinterruptus","upstream","complete dataset"
-0.0119688858715793,-0.323127349574004,0.0545843572523178,"leptophlebiidaegensp","upstream","complete dataset"
-0.0108666904721897,-0.116397624064122,0.0287269733524932,"leuctrageniculata","upstream","complete dataset"
0.0111073608771671,-0.147267988794461,0.0337442137036491,"leuctranigra","upstream","complete dataset"
0.0111073608771671,-0.147267988794461,0.0337442137036491,"leuctrasp","upstream","complete dataset"
-0.36510047569868,0.0357302797649452,0.00916256024625402,"limnebiustruncatellusad","upstream","complete dataset"
0.0600123377747437,-0.0104926814761257,0.276096909775671,"limnephilidaegensp","upstream","complete dataset"
0.0600123377747437,-0.0104926814761257,0.276096909775671,"limnephilinigensp","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniusperrisiad","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniusspad","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniussplv","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"limniusvolckmariad","upstream","complete dataset"
-0.0719720931119968,0.0354933135777605,-0.0217562312651083,"limnophorasp","upstream","complete dataset"
-0.226517882246121,0.063978912094486,-0.0263958447430645,"limoniidaegensp","upstream","complete dataset"
-0.135200094989403,-0.113254008330656,-0.153464454345208,"lithoglyphusnaticoides","upstream","complete dataset"
-0.0313636622262727,0.184326309579239,-0.145886925305064,"lumbriculidaegensp","upstream","complete dataset"
-0.0313636622262726,0.184326309579239,-0.145886925305064,"lumbriculusvariegatus","upstream","complete dataset"
0.209259792288803,0.142782291960637,0.109191715877654,"lypesp","upstream","complete dataset"
0.117021804616066,0.0195063695392235,0.270122714443123,"micrasemalongulum","upstream","complete dataset"
0.117021804616066,0.0195063695392235,0.270122714443123,"micrasemaminimum","upstream","complete dataset"
0.0207099008516152,0.0543190747843335,-0.445546850956009,"musculiumlacustre","upstream","complete dataset"
0.0571877619881248,0.0297384997602575,0.279979192556787,"mystacidesazurea","upstream","complete dataset"
0.0571877619881248,0.0297384997602575,0.279979192556787,"mystacideslongicornisnigra","upstream","complete dataset"
0.0571877619881248,0.0297384997602575,0.279979192556787,"mystacidessp","upstream","complete dataset"
-0.0566106644864606,0.128155726592315,-0.384387660426092,"naididaetubificidaegensp","upstream","complete dataset"
-0.303251686329083,0.133046983273446,0.0226886679642044,"nebrioporusdepressuselegansad","upstream","complete dataset"
0.0250192866480094,-0.157628589307826,0.0920436393712096,"nemourasp","upstream","complete dataset"
0.0549902953225117,-0.173422364418934,0.0672397796125334,"nemouranemurellasp","upstream","complete dataset"
0.069143783621832,-0.0145445462623509,0.13426099752781,"nemurellapictetii","upstream","complete dataset"
-0.269454710782503,0.0776077883368027,-0.0790836738504677,"nepacinerea","upstream","complete dataset"
0.232542393871399,0.185970064865341,0.0348263576467231,"neureclipsisbimaculata","upstream","complete dataset"
0.0494824257815336,0.00851270693688285,0.146319130151826,"notidobiaciliaris","upstream","complete dataset"
-0.0911947505146832,0.12774743352004,-0.0737233415885907,"notonectasp","upstream","complete dataset"
0.0450522035207645,-0.10796585077236,0.0893294642476951,"odontocerumalbicorne","upstream","complete dataset"
-0.156746352336782,0.00719616172199889,0.163882299195865,"oecetisnotata","upstream","complete dataset"
-0.156746352336782,0.00719616172199888,0.163882299195865,"oecetisochracea","upstream","complete dataset"
-0.156746352336782,0.00719616172199885,0.163882299195865,"oecetistestacea","upstream","complete dataset"
0.0642986895310047,-0.00602169212639488,0.182133904554581,"oecismusmonedulamonedula","upstream","complete dataset"
0.0352608791899189,0.111278381267537,-0.273093044284222,"oligochaetagensp","upstream","complete dataset"
0.0937650188364381,-0.262983012840519,-0.150804454997589,"oligoneuriellarhenana","upstream","complete dataset"
0.114232188779597,-0.316528965706554,-0.178524114263899,"onychogomphusforcipatusforcipatus","upstream","complete dataset"
-0.0345219548839469,-0.0816569046908021,0.0929470253724211,"orconecteslimosus","upstream","complete dataset"
-0.29903269880838,0.0660312626176967,0.0794302998692053,"orectochilusvillosusad","upstream","complete dataset"
-0.29903269880838,0.0660312626176967,0.0794302998692053,"orectochilusvillosuslv","upstream","complete dataset"
-0.303251686329083,0.133046983273446,0.0226886679642045,"oreodytessanmarkiiad","upstream","complete dataset"
-0.303251686329083,0.133046983273446,0.0226886679642044,"oreodytessplv","upstream","complete dataset"
0.0704771642295167,-0.263534137722678,-0.161943979482082,"orthetrumsp","upstream","complete dataset"
-0.238024172377095,0.0154626742622663,0.109253346128273,"oulimniusspad","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"oulimniussplv","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"oulimniustuberculatusad","upstream","complete dataset"
-0.0610415976106231,-0.106560146097224,0.0519737446485891,"pacifastacusleniusculus","upstream","complete dataset"
-0.319540794695607,0.121849347562825,0.133709359678703,"paracymussplv","upstream","complete dataset"
-0.0765887180644208,-0.348703150478417,0.0329169250997029,"paraleptophlebiasp","upstream","complete dataset"
-0.0765887180644208,-0.348703150478417,0.0329169250997029,"paraleptophlebiasubmarginata","upstream","complete dataset"
-0.0919093971891601,0.0203029843525771,-0.0677523489923711,"pediciasp","upstream","complete dataset"
0.046183901614395,-0.356271007113768,-0.0150295151894155,"perlaabdominalis","upstream","complete dataset"
0.0461839016143951,-0.356271007113768,-0.0150295151894155,"perlamarginata","upstream","complete dataset"
0.0461839016143951,-0.356271007113768,-0.0150295151894155,"perlasp","upstream","complete dataset"
0.0807527230678245,-0.263767002422925,0.0283100342275081,"perlidaegensp","upstream","complete dataset"
0.0638823300768077,-0.112027428933539,0.0796716966188391,"perlodessp","upstream","complete dataset"
0.265933106634714,0.197086522807536,0.118616955519433,"philopotamusmontanusmontanus","upstream","complete dataset"
0.265933106634714,0.197086522807536,0.118616955519433,"philopotamussp","upstream","complete dataset"
0.00463961614576354,0.134397649977777,0.0579802042360978,"physafontinalis","upstream","complete dataset"
-0.0150023233478902,0.182442113492901,0.0354051510762141,"physellasp","upstream","complete dataset"
0.03324751064234,0.166149247355099,0.0112133596275179,"physidaegensp","upstream","complete dataset"
-0.226517882246121,0.063978912094486,-0.0263958447430645,"pilariasp","upstream","complete dataset"
-0.0746596128388292,0.200336062410214,-0.195812048536312,"piscicolidaegensp","upstream","complete dataset"
0.0345807724479758,0.024466247231023,-0.458217786087484,"pisidiumamnicum","upstream","complete dataset"
0.0345807724479758,0.024466247231023,-0.458217786087484,"pisidiumhenslowanum","upstream","complete dataset"
0.0345807724479758,0.024466247231023,-0.458217786087484,"pisidiumsp","upstream","complete dataset"
0.0345807724479757,0.024466247231023,-0.458217786087484,"pisidiumsupinum","upstream","complete dataset"
0.0123263263784499,0.27658611647937,-0.0366245584620451,"planariatorva","upstream","complete dataset"
0.0644512835666993,0.0121053583137325,-0.0387235602077141,"planorbisplanorbis","upstream","complete dataset"
-0.224596646789427,0.132481338069815,0.12959626569656,"platambusmaculatusad","upstream","complete dataset"
-0.224596646789427,0.132481338069815,0.12959626569656,"platambusmaculatuslv","upstream","complete dataset"
0.0652534064973027,-0.130057615123933,0.0561321630576113,"platycnemispennipes","upstream","complete dataset"
0.205121934267959,0.176152477834644,0.0892184859352334,"plectrocnemiasp","upstream","complete dataset"
0.0137146773556765,0.271261113074796,-0.0741228913238281,"polycelisfelina","upstream","complete dataset"
0.0137146773556765,0.271261113074796,-0.0741228913238281,"polycelisnigratenuis","upstream","complete dataset"
0.0137146773556765,0.271261113074796,-0.0741228913238281,"polycelissp","upstream","complete dataset"
0.213872653583964,0.185732349443082,0.0779453825391888,"polycentropodidaegensp","upstream","complete dataset"
0.200226724107748,0.175622335818755,0.13927011584522,"polycentropusflavomaculatusflavomaculatus","upstream","complete dataset"
0.200226724107748,0.175622335818755,0.139270115845219,"polycentropusirroratus","upstream","complete dataset"
0.200226724107748,0.175622335818755,0.13927011584522,"polycentropussp","upstream","complete dataset"
-0.0511182001393292,-0.335889494199323,-0.00018327761980597,"potamanthusluteus","upstream","complete dataset"
0.056687015098835,-0.0155930049198136,0.293424976445689,"potamophylaxcingulatuslatipennisluctuosus","upstream","complete dataset"
0.056687015098835,-0.0155930049198136,0.293424976445689,"potamophylaxrotundipennis","upstream","complete dataset"
0.056687015098835,-0.0155930049198136,0.293424976445689,"potamophylaxsp","upstream","complete dataset"
-0.00741391496431043,-0.0474575738364053,-0.260265497212181,"potamopyrgusantipodarum","upstream","complete dataset"
-0.193253149884095,-0.098311830040202,-0.252422105169431,"proaselluscoxalis","upstream","complete dataset"
0.123390039362035,-0.281506025611487,-0.142132517346871,"procloeonbifidum","upstream","complete dataset"
0.0847588713287241,0.0620932226996492,-0.0278862398423631,"prodiamesaolivacea","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.071349212412917,"prosimuliumsp","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"prosimuliumtomosvaryi","upstream","complete dataset"
0.0077193715889174,-0.249307704831605,0.0216842418537404,"protonemurasp","upstream","complete dataset"
-0.00566104889701158,0.00917586921115578,0.0999994179137793,"psychodidaegensp","upstream","complete dataset"
0.218694189917092,0.151520078639484,0.107958368637116,"psychomyiapusilla","upstream","complete dataset"
-0.105691380696303,0.158963836786542,0.0959831826621628,"ptilocolepusgranulatusgranulatus","upstream","complete dataset"
0.118929140509963,-0.0753610872332828,-0.132346458594269,"ptychopterasp","upstream","complete dataset"
0.101580418772969,0.0904232014414314,-0.0104442433022805,"radixauricularia","upstream","complete dataset"
0.101580418772969,0.0904232014414314,-0.0104442433022805,"radixbalthica","upstream","complete dataset"
0.101580418772969,0.0904232014414314,-0.0104442433022805,"radixbalthicalabiata","upstream","complete dataset"
0.101580418772969,0.0904232014414315,-0.0104442433022805,"radixsp","upstream","complete dataset"
-0.18666665121647,0.106811991856262,-0.161047079781756,"ranatralinearis","upstream","complete dataset"
0.0414924170617156,-0.218097911047943,0.0825668190167156,"rhithrogenasemicoloratagr","upstream","complete dataset"
0.0414924170617156,-0.218097911047943,0.0825668190167156,"rhithrogenasp","upstream","complete dataset"
0.0752605794899076,-0.117265290837833,0.0391053990394563,"rhyacophilahyperrhyacophilasp","upstream","complete dataset"
0.0886250206220813,-0.105616559912387,0.0190468994884205,"rhyacophilarhyacophilasp","upstream","complete dataset"
0.131497684822801,-0.0956451138634185,-0.031756317107715,"rhyacophilaevoluta","upstream","complete dataset"
0.131497684822801,-0.0956451138634185,-0.0317563171077151,"rhyacophilafasciatafasciata","upstream","complete dataset"
0.131497684822801,-0.0956451138634184,-0.0317563171077151,"rhyacophilanubila","upstream","complete dataset"
0.131497684822801,-0.0956451138634184,-0.031756317107715,"rhyacophilapraemorsa","upstream","complete dataset"
0.131497684822801,-0.0956451138634185,-0.0317563171077151,"rhyacophilasp","upstream","complete dataset"
0.131497684822801,-0.0956451138634185,-0.031756317107715,"rhyacophilatristis","upstream","complete dataset"
-0.23888885232696,0.0144502987641744,0.113737539590325,"riolusspad","upstream","complete dataset"
-0.23888885232696,0.0144502987641743,0.113737539590325,"riolussplv","upstream","complete dataset"
0.0999120624530878,-0.0221847465907281,0.184918795769209,"sericostomasp","upstream","complete dataset"
0.0638104293639061,-0.32559899905086,-0.0247662523670007,"serratellaignita","upstream","complete dataset"
0.0638104293639061,-0.32559899905086,-0.0247662523670007,"serratellasp","upstream","complete dataset"
0.0550878002120664,-0.110822355112887,0.0558746369679698,"sialisfuliginosa","upstream","complete dataset"
0.0550878002120664,-0.110822355112887,0.0558746369679698,"sialislutaria","upstream","complete dataset"
0.0550878002120664,-0.110822355112887,0.0558746369679698,"sialissp","upstream","complete dataset"
0.0961882574911239,-0.0109792784239257,0.260829137741833,"silonigricornis","upstream","complete dataset"
0.0961882574911239,-0.0109792784239257,0.260829137741833,"silopallipes","upstream","complete dataset"
0.0961882574911239,-0.0109792784239257,0.260829137741833,"silopiceus","upstream","complete dataset"
0.362027067097598,0.173610041261913,-0.0713916463347734,"simuliidaegensp","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumwilhelmiasp","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumangustitarse","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumargyreatum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumargyreatumvariegatum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.071349212412917,"simuliumaureumgr","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumcostatum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumcryophilum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumequinum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumerythrocephalum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumlineatum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliummonticola","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliummorsitans","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumnoelleri","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumornatumgr","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumreptans","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumsp","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumvariegatum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumvernum","upstream","complete dataset"
0.361841104707468,0.173930906720569,-0.0713492124129171,"simuliumvernumgr","upstream","complete dataset"
-0.158844593110298,-0.0572175687409474,-0.0241390111989202,"siphonoperlasp","upstream","complete dataset"
0.0207099008516153,0.0543190747843334,-0.44554685095601,"sphaeriumcorneum","upstream","complete dataset"
0.0207099008516153,0.0543190747843334,-0.44554685095601,"sphaeriumrivicola","upstream","complete dataset"
0.0207099008516153,0.0543190747843334,-0.44554685095601,"sphaeriumsp","upstream","complete dataset"
0.0943017609049103,0.109590898312793,-0.291407368527282,"spongillidaegensp","upstream","complete dataset"
-0.0055740528536336,0.202800472088276,-0.050042836815813,"stagnicolasp","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"stenelmiscanaliculataad","upstream","complete dataset"
-0.238024172377095,0.0154626742622662,0.109253346128273,"stenelmissplv","upstream","complete dataset"
-0.307871387750919,0.131524773623488,0.0410371472208349,"stictotarsusduodecimpustulatusad","upstream","complete dataset"
-0.307871387750919,0.131524773623488,0.041037147220835,"stictotarsussplv","upstream","complete dataset"
0.077199691797138,0.0488201527143772,0.102277865568139,"stratiomyidaegensp","upstream","complete dataset"
-0.0313636622262727,0.184326309579239,-0.145886925305064,"stylodrilusheringianus","upstream","complete dataset"
-0.0828715311529312,0.0720320239000294,0.14019735492573,"tabanidaegensp","upstream","complete dataset"
0.112151484784628,0.0628767605575368,0.0615711138960432,"tanypodinaegensp","upstream","complete dataset"
-0.0221053854492661,0.0894580702358971,-0.0554298844500277,"tanytarsinigensp","upstream","complete dataset"
0.136404805642406,-0.119330990788042,-0.101957172046859,"theodoxusfluviatilisfluviatilis","upstream","complete dataset"
0.12694071327605,0.142964945177654,-0.179262803481258,"theromyzontessulatum","upstream","complete dataset"
0.215777087520747,0.160640944048627,0.101857597215015,"tinodessp","upstream","complete dataset"
0.215777087520747,0.160640944048626,0.101857597215015,"tinodeswaeneriwaeneri","upstream","complete dataset"
0.0254025905099674,-0.0150405346072381,0.0114423305657306,"tipulasp","upstream","complete dataset"
0.0254025905099674,-0.0150405346072381,0.0114423305657306,"tipulidaegensp","upstream","complete dataset"
0.0130449088828614,-0.345538669727557,-0.0538446798914545,"torleyamajor","upstream","complete dataset"
-0.0172791252969169,0.225556337531726,-0.162676832859849,"trochetapseudodina","upstream","complete dataset"
-0.0340481216198887,-0.0647035410647024,-0.270017616906859,"uniosp","upstream","complete dataset"
-0.0428039305567426,-0.0672808220402584,-0.273080848184568,"unionidaegensp","upstream","complete dataset"
-0.00596116211523757,0.0610799968768997,-0.0506383522837927,"valvatapiscinalispiscinalis","upstream","complete dataset"
-0.00596116211523757,0.0610799968768997,-0.0506383522837927,"valvatasp","upstream","complete dataset"
-0.0217369732256242,0.221946949691603,-0.113607695951103,"veliidaegensp","upstream","complete dataset"
-0.0440404109898726,-0.0474080977699714,-0.17241495309175,"viviparusviviparus","upstream","complete dataset"
0.23928153205684,0.101781750706071,0.116758608080743,"wormaldiasp","upstream","complete dataset"
-0.0222897860767863,-0.12419579756678,-0.241210697299748,"acrophylaxzerberus","all sites","EPT dominated dataset"
-0.036056247591296,-0.124895653937303,-0.239682756733083,"adicellareducta","all sites","EPT dominated dataset"
0.242937031670969,0.052946544333671,-0.0349325310303598,"agapetusochripes","all sites","EPT dominated dataset"
-0.0318645385122371,-0.100171775320058,-0.278361381995329,"allogamusauricollis","all sites","EPT dominated dataset"
-0.0922785078323753,-0.169811584518438,0.136404874225456,"amphinemurasp","all sites","EPT dominated dataset"
0.02640030771906,-0.118031859593601,-0.130466387813582,"anabolianervosa","all sites","EPT dominated dataset"
-0.218673112651617,0.162380430164963,-0.156238990050351,"anacaenabipustulataad","all sites","EPT dominated dataset"
-0.053838619847408,0.198695651173737,-0.0849944758585127,"ancylusfluviatilis","all sites","EPT dominated dataset"
-0.042760874413815,0.0610133311509252,0.181283655088248,"anodontasp","all sites","EPT dominated dataset"
-0.0172976669487354,-0.133607701291182,-0.230250867706083,"anomalopterygellachauviniana","all sites","EPT dominated dataset"
-0.160709905672508,0.163946088624865,0.00246106195877099,"antochasp","all sites","EPT dominated dataset"
-0.130384274895523,0.259995092895915,0.255132793158346,"aphelocheirusaestivalis","all sites","EPT dominated dataset"
-0.0831897752173521,0.00724780819646781,0.178596879239816,"asellusaquaticus","all sites","EPT dominated dataset"
-0.106471103736515,-0.0978648636564799,-0.0748264308575637,"atherixibis","all sites","EPT dominated dataset"
-0.0465323558945515,-0.151203825084173,-0.235978481647693,"athripsodesalbifrons","all sites","EPT dominated dataset"
-0.0465323558945515,-0.151203825084173,-0.235978481647693,"athripsodesbilineatusbilineatus","all sites","EPT dominated dataset"
-0.0465323558945515,-0.151203825084173,-0.235978481647693,"athripsodescinereus","all sites","EPT dominated dataset"
-0.0465323558945515,-0.151203825084173,-0.235978481647693,"athripsodessp","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetisalpinus","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetisalpinuslutherimelanonyxvardarensis","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetisfuscatus","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetisfuscatusscambus","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetislutheri","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetismuticus","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetisniger","all sites","EPT dominated dataset"
-0.0417725124909542,-0.200112421210493,0.121982190597129,"baetisrhodani","all sites","EPT dominated dataset"
-0.0417725124909542,-0.200112421210493,0.121982190597129,"baetisscambus","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetissp","all sites","EPT dominated dataset"
-0.0417725124909542,-0.200112421210493,0.121982190597129,"baetisvardarensis","all sites","EPT dominated dataset"
-0.0417725124909541,-0.200112421210493,0.121982190597129,"baetisvernus","all sites","EPT dominated dataset"
0.0304862259037434,0.0141483454648474,-0.0204915702723375,"bithyniatentaculata","all sites","EPT dominated dataset"
0.0805881215810099,0.00250959922094414,-0.224934100486346,"brachycentrusmaculatus","all sites","EPT dominated dataset"
0.082984312906421,0.0136925666206684,-0.22849444954352,"brachycentrussubnubilus","all sites","EPT dominated dataset"
-0.00930451091248508,-0.0977451978305551,0.201427263148226,"brachypterarisi","all sites","EPT dominated dataset"
-0.00930451091248508,-0.0977451978305552,0.201427263148226,"brachypteraseticornis","all sites","EPT dominated dataset"
-0.00930451091248509,-0.0977451978305552,0.201427263148226,"brachypterasp","all sites","EPT dominated dataset"
0.0239095352246702,-0.226322732189808,0.269873251712524,"caenisbeskidensispseudorivulorum","all sites","EPT dominated dataset"
0.0239095352246702,-0.226322732189808,0.269873251712524,"caenishoraria","all sites","EPT dominated dataset"
0.0239095352246703,-0.226322732189808,0.269873251712524,"caenisluctuosa","all sites","EPT dominated dataset"
0.0239095352246702,-0.226322732189808,0.269873251712524,"caenismacrura","all sites","EPT dominated dataset"
0.0239095352246702,-0.226322732189808,0.269873251712524,"caenisrivulorum","all sites","EPT dominated dataset"
-0.0384674902484309,-0.0714623490095004,-0.00190902844670768,"calopteryxsp","all sites","EPT dominated dataset"
-0.0384674902484308,-0.0714623490095004,-0.00190902844670766,"calopteryxsplendens","all sites","EPT dominated dataset"
-0.0384674902484308,-0.0714623490095004,-0.00190902844670766,"calopteryxvirgo","all sites","EPT dominated dataset"
-0.0631669843982231,-0.22492592131963,0.284179484554055,"centroptilumluteolum","all sites","EPT dominated dataset"
0.0332080691072136,-0.133706271291633,-0.154410695785265,"ceracleaalbimacula","all sites","EPT dominated dataset"
0.0332080691072136,-0.133706271291633,-0.154410695785265,"ceracleadissimilis","all sites","EPT dominated dataset"
0.0274861396689075,-0.0645672990419035,-0.0350924361559025,"ceratopogoninaepalpomyiinaegensp","all sites","EPT dominated dataset"
-0.0222897860767865,-0.124195797566781,-0.241210697299749,"chaetopteryginistenophylacinigensp","all sites","EPT dominated dataset"
-0.0240244560102929,-0.137780930624991,-0.254616676298844,"chaetopteryxvillosavillosa","all sites","EPT dominated dataset"
0.0429307463377033,0.0939981334883163,-0.0667303607685154,"cheliferasp","all sites","EPT dominated dataset"
0.196969195047577,-0.0269520648978288,-0.14048379542422,"cheumatopsychelepida","all sites","EPT dominated dataset"
0.127125439805653,0.0431776301276878,0.0026212930558308,"chironomidaegensp","all sites","EPT dominated dataset"
0.155640323649646,-0.0223926271462,0.112338515037854,"chironominigensp","all sites","EPT dominated dataset"
-0.120519982818053,-0.047551402662306,0.0162060444735035,"chrysopilussp","all sites","EPT dominated dataset"
0.0259397048392837,0.0894892007587614,-0.0810872888717639,"clinocerinaegensp","all sites","EPT dominated dataset"
-0.0638363195168884,-0.118216186924949,-0.0201739822451942,"coenagrionidaegensp","all sites","EPT dominated dataset"
-0.05004500426336,-0.0966374141540773,0.103255066611824,"cordulegasterboltonii","all sites","EPT dominated dataset"
0.0105608360628174,0.124453126154941,0.0449985304329651,"corixidaegensp","all sites","EPT dominated dataset"
-0.204800619637013,0.0772422970886007,0.189888468052007,"crangonyxniphargussp","all sites","EPT dominated dataset"
0.28033837241994,0.0725267179759248,-0.128729887690163,"cyrnustrimaculatus","all sites","EPT dominated dataset"
0.0200016037381365,0.331408295348038,-0.0592796008825645,"dendrocoelumlacteum","all sites","EPT dominated dataset"
-0.20598026606511,0.185161894812809,-0.104189299442593,"deronectesplatynotusad","all sites","EPT dominated dataset"
-0.0520686333719953,0.11238906629223,0.0373367895963761,"dicranotasp","all sites","EPT dominated dataset"
-0.0289853986516101,0.395105565503595,0.0258929255396159,"dinapunctata","all sites","EPT dominated dataset"
-0.0289853986516099,0.395105565503595,0.0258929255396159,"dinasp","all sites","EPT dominated dataset"
0.129117905849977,0.0451036870222901,0.0890822178335034,"diurabicaudata","all sites","EPT dominated dataset"
0.185295978639203,0.12983296574194,0.0143729623439354,"dixasp","all sites","EPT dominated dataset"
-0.0221100097499535,-0.100614825789218,-0.207394043205123,"drususannulatusbiguttatus","all sites","EPT dominated dataset"
-0.013691510044686,0.312476073904324,-0.0634385316724181,"dugesiagonocephala","all sites","EPT dominated dataset"
-0.0136915100446859,0.312476073904324,-0.0634385316724181,"dugesialugubrispolychroa","all sites","EPT dominated dataset"
-0.013691510044686,0.312476073904324,-0.063438531672418,"dugesiasp","all sites","EPT dominated dataset"
-0.013691510044686,0.312476073904324,-0.0634385316724181,"dugesiatigrina","all sites","EPT dominated dataset"
-0.0113753262890221,-0.108960276792314,-0.242063283419026,"ecclisopteryxdalecarlica","all sites","EPT dominated dataset"
-0.125477667127818,-0.206363143301122,0.0397257776845667,"ecdyonurusdispar","all sites","EPT dominated dataset"
-0.125477667127818,-0.206363143301122,0.0397257776845667,"ecdyonurushelveticusgr","all sites","EPT dominated dataset"
-0.125477667127818,-0.206363143301122,0.0397257776845667,"ecdyonurussp","all sites","EPT dominated dataset"
-0.125477667127818,-0.206363143301122,0.0397257776845667,"ecdyonurusvenosusgr","all sites","EPT dominated dataset"
-0.0496516727011483,0.273874606440839,0.0385184717206198,"eiseniellatetraedra","all sites","EPT dominated dataset"
-0.261501206870309,0.0670029263202298,-0.103770102903918,"elmisaeneamaugetiirietschelirioloidesad","all sites","EPT dominated dataset"
-0.261501206870309,0.0670029263202298,-0.103770102903918,"elmisspad","all sites","EPT dominated dataset"
-0.261501206870309,0.0670029263202298,-0.103770102903918,"elmissplv","all sites","EPT dominated dataset"
-0.279343560792866,-0.0180829282051107,-0.0440531128723755,"elodesminutagrlv","all sites","EPT dominated dataset"
-0.160709905672508,0.163946088624865,0.00246106195877096,"eloeophilasp","all sites","EPT dominated dataset"
0.0429307463377033,0.0939981334883164,-0.0667303607685154,"empididaegensp","all sites","EPT dominated dataset"
0.0737247899848217,0.235720073832111,0.112853331375639,"enchytraeidaegensp","all sites","EPT dominated dataset"
-0.195153618707603,-0.217073452412872,0.138450128564156,"epeorusassimilis","all sites","EPT dominated dataset"
-0.00635614241677633,-0.148860830893181,0.26560750394914,"ephemeradanica","all sites","EPT dominated dataset"
-0.00635614241677635,-0.148860830893181,0.26560750394914,"ephemerasp","all sites","EPT dominated dataset"
-0.0667160514871294,-0.247675371342978,0.157658030223228,"ephemerellamucronata","all sites","EPT dominated dataset"
-0.0667160514871293,-0.247675371342978,0.157658030223228,"ephemerellasp","all sites","EPT dominated dataset"
0.0899311232460126,-0.123028097463062,0.24679546500388,"ephoronvirgo","all sites","EPT dominated dataset"
0.000945801659944164,0.387833068792496,0.0319005152872122,"erpobdellanigricollis","all sites","EPT dominated dataset"
0.000945801659944173,0.387833068792496,0.0319005152872122,"erpobdellaoctoculata","all sites","EPT dominated dataset"
0.000945801659944109,0.387833068792496,0.0319005152872123,"erpobdellasp","all sites","EPT dominated dataset"
0.000945801659944148,0.387833068792496,0.0319005152872123,"erpobdellavilnensis","all sites","EPT dominated dataset"
-0.0139346140902845,0.384725234018086,0.0364114183000973,"erpobdellidaegensp","all sites","EPT dominated dataset"
-0.261501206870309,0.0670029263202298,-0.103770102903918,"esolusangustatusad","all sites","EPT dominated dataset"
-0.261501206870309,0.0670029263202298,-0.103770102903918,"esolusparallelepipedusad","all sites","EPT dominated dataset"
